Name,SMILE
00177001.cdx,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(F)c4)nc3)n2)C1
00178001.cdx,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(C(F)(F)F)c4)nc3)n2)C1
00179001.cdx,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(OC(F)(F)F)c4)nc3)n2)C1
00180001.cdx,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4ccccc4)nc3)n2)C1
00181001.cdx,C=CC(=O)N1CC(C)(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)n2)C1
00182001.cdx,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cc(F)cc(F)c4)nc3)n2)C1
00183001.cdx,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)n2)C1
00184001.cdx,C=CC(=O)N1C[C@@H](Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)n2)[C@@H]1C
00185001.cdx,C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Nc4cccc(OC(F)(F)F)c4)nc3)n2)C1
00186001.cdx,C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Nc4cccc(Cl)c4)nc3)n2)C1
00187001.cdx,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Nc4ccc(F)c(Cl)c4)nc3)n2)C1
00188001.cdx,C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Nc4ccccc4OC(F)(F)F)nc3)n2)C1
00189001.cdx,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Nc4cccc(OC(F)(F)F)c4)nc3)n2)C1
00190001.cdx,C=CC(=O)N1CCC(Nc2cncc(-c3cnc(Oc4cccc(OC(F)F)c4)nc3)n2)CC1
00191001.cdx,C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Nc4cccc(OC(F)F)c4)nc3)n2)C1
00192001.cdx,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Nc4cccc(C)n4)nc3)n2)C1
00193001.cdx,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4ccc(Cl)cc4)nc3)n2)C1
00194001.cdx,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(OC)c4)nc3)n2)C1
00195001.cdx,C=CC(=O)N1CC(Nc2cncc(-c3cnc(Nc4ccccc4OC(F)(F)F)nc3)n2)C1
00196001.cdx,C=CC(=O)N1CCC(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)n2)CC1
00197001.cdx,CN(C)C/C=C/C(=O)N1CCC(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)n2)CC1
00199001.cdx,CN(C)C/C=C/C(=O)N1CCC(Nc2cncc(-c3cnc(Nc4cccc(Cl)c4)nc3)n2)CC1
00200001.cdx,C=CC(=O)N1CCC(Nc2cncc(-c3cnc(Nc4cccc(Cl)c4)nc3)c2)CC1C
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)nc3cnc(Nc4ccc(OC)cc4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(Cc3ccccc3)nc3cnc(Nc4ccc(OC)cc4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(Oc3ccccc3)nc3cnc(Nc4ccc(OC)cc4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3F)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3Cl)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCCC3)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCC3)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CC3)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(C(C)(C)C)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(C(C)C)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(CC)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1
00063001.cdx,C=CC(=O)Nc1cccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)c1
,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
 ,CC#CC(=O)N1CCC[C@@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12
,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCCC3)nc3cnc(Nc4cccc(OCCOC)c4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCCC3)nc3cnc(Nc4cccc(N5CCN(C)CC5)c4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCCC3)nc3cnc(Nc4cccc(OCC(N)=O)c4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCCC3)nc3cnc(Nc4cccc(OCC(C)=O)c4)nc32)c1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCCC3)nc3cnc(Nc4cccc(C(C)=O)c4)nc32)c1
,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
 ,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCCC3)nc3cnc(Nc4cccc(OCCOC)c4)nc32)c1
 ,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C
 ,CCC(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C
,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
 ,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N1CCN(C)CC1
 ,C/C=C/C(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C
 ,C=C(Cl)C(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C
 ,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)ccc1N1CCC(N2CCN(C)CC2)CC1
 ,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)ccc1N1CCC(N2CCN(C)CC2)CC1
 ,CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3OC(F)(F)F)CC2)CC1
 ,CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3C(F)(F)F)CC2)CC1
 ,CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3C(F)F)CC2)CC1
 ,CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1
 ,CN1CCN(C2CCN(c3ccc(Nc4ncc(Br)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1
 ,CN1CCN(C2CCN(c3ccc(Nc4ncc(C(F)(F)F)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1
 ,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)cnc1N1CCC(N2CCN(C)CC2)CC1
 ,CN1CCN(C2CCN(c3c(Cl)cc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1
 ,CN1CCN(C2CCN(c3cc(Cl)c(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1
,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1
,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
 ,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)ccc1N1CCC(N2CCN(C)CC2)CC1
 ,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)ccc1N1CCC(N2CCN(C)CC2)CC1
 ,CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3OC(F)(F)F)CC2)CC1
 ,CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3C(F)(F)F)CC2)CC1
 ,CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3C(F)F)CC2)CC1
 ,CN1CCN(C2CCN(c3ccc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1
 ,CN1CCN(C2CCN(c3ccc(Nc4ncc(Br)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1
 ,CN1CCN(C2CCN(c3ccc(Nc4ncc(C(F)(F)F)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1
 ,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)cnc1N1CCC(N2CCN(C)CC2)CC1
 ,CN1CCN(C2CCN(c3c(Cl)cc(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1
 ,CN1CCN(C2CCN(c3cc(Cl)c(Nc4ncc(Cl)c(Nc5ccccc5P(C)(C)=O)n4)cc3Cl)CC2)CC1
,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1
,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
"1-(10-((4- phenoxyphenyl) amino)-2,3- dihydro-4H- [1,4]oxazino[2, 3-f]quinazolin- 4-yl)prop-2-en- 1-one",C=CC(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4ccccc4)cc3)c21
"1-(10-((3- chloro-4-(3- fluorobenzyloxy) phenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin- 4-yl)prop-2-en- 1-one",C=CC(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c21
"1-(10-((3- chloro-4- (pyridin-2- ylmethoxy) phenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin- 4-yl)prop-2-en- 1-one",C=CC(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c21
"1-(10-(4- phenoxyphenoxy)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin- 4-yl)prop-2-en- 1-one",C=CC(=O)N1CCOc2c1ccc1ncnc(Oc3ccc(Oc4ccccc4)cc3)c21
"1-(10-(3- chloro-4- (pyridin-2- ylmethoxy) phenoxy)-2,3- dihydro-4H- [1,4]oxazino[2,3- f]quinazolin- 4-yl)prop-2-en- 1-one",C=CC(=O)N1CCOc2c1ccc1ncnc(Oc3ccc(OCc4ccccn4)c(Cl)c3)c21
"1-(10-(3- chloro-4-((3- fluorobenzyl) oxy)phenoxy)-2,3- dihydro-4H- [1,4]oxazino[2,3- f]quinazolin- 4-yl)prop-2-en- 1-one",C=CC(=O)N1CCOc2c1ccc1ncnc(Oc3ccc(OCc4cccc(F)c4)c(Cl)c3)c21
"1-(10-(4-(4- fluorophenoxy) phenoxy)-2,3- dihydro-4H- [1,4]oxazino[2,3- f]quinazolin- 4-yl)prop-2-en- 1-one",C=CC(=O)N1CCOc2c1ccc1ncnc(Oc3ccc(Oc4ccc(F)cc4)cc3)c21
"1-(10-(4- (pyridin-2- ylmethoxy) phenoxy)-2,3- dihydro-4H- [1,4]oxazino[2,3- f]quinazolin- 4-yl)prop-2-en- 1-one",C=CC(=O)N1CCOc2c1ccc1ncnc(Oc3ccc(OCc4ccccn4)cc3)c21
"1-(10-(4-((2- fluorobenzyl) oxy)phenoxy)-2,3- dihydro-4H- [1,4]oxazino[2,3- f]quinazolin- 4-yl)prop-2-en- 1-one",C=CC(=O)N1CCOc2c1ccc1ncnc(Oc3ccc(OCc4ccccc4F)cc3)c21
"1-(10-(4-((3- fluorobenzyl) oxy)phenoxy)-2,3- dihydro-4H- [1,4]oxazino[2,3- f]quinazolin- 4-yl)prop-2-en- 1-one",C=CC(=O)N1CCOc2c1ccc1ncnc(Oc3ccc(OCc4cccc(F)c4)cc3)c21
"1-(10-(4-((4- fluorobenzyl) oxy)phenoxy)-2,3- dihydro-4H- [1,4]oxazino[2,3- f]quinazolin- 4-yl)prop-2-en- 1-one",C=CC(=O)N1CCOc2c1ccc1ncnc(Oc3ccc(OCc4ccc(F)cc4)cc3)c21
00216001.cdx,CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4- phenoxyphenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4ccccc4)cc3)c21
00186001.cdx,C=CC(=O)N1CCC[C@@H](Nc2nc(Nc3ccc(OCCCOC4(CC)OCC(C)(C)CO4)cc3)ncc2F)C1
00187001.cdx,C=CC(=O)N1CCC[C@@H](Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)ncc2F)C1
00188001.cdx,C=CC(=O)N1CCC[C@@H](Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)nc3[nH]cnc23)C1
00189001.cdx,CCC(=O)N1CCC[C@@H](Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)nc3[nH]cnc23)C1
00190001.cdx,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCOC4(CC)OCC(C)(C)CO4)cc3)ncc2F)c1
00191001.cdx,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)ncc2F)c1
00192001.cdx,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)nc3[nH]cnc23)c1
00193001.cdx,CCC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)nc3[nH]cnc23)c1
00194001.cdx,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCCCOC3(CC)OCC(C)(C)CO3)cc2)ncc1F
00195001.cdx,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc3c(c2)OCCOCCOCCO3)ncc1F
00196001.cdx,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc3c(c2)OCCOCCOCCO3)nc2[nH]cnc12
00197001.cdx,CCC(=O)Nc1ccccc1Nc1nc(Nc2ccc3c(c2)OCCOCCOCCO3)nc2[nH]cnc12
00201001.cdx,CN([C@@H]1CCCC[C@H]1Oc1nc(Nc2ccc3c(c2)OCCOCCOCCO3)nc2[nH]ccc12)S(C)(=O)=O
00203001.cdx,CN(C1CCCC1Oc1nc(Nc2ccc3c(c2)OCCOCCOCCO3)nc2[nH]ccc12)S(C)(=O)=O
00204001.cdx,CN([C@@H]1CCC[C@H]1Oc1nc(Nc2ccc3c(c2)OCCOCCOCCO3)nc2[nH]ncc12)S(C)(=O)=O
00205001.cdx,CN(c1cnccc1CNc1nc(Nc2ccc3c(c2)OCCOCCOCCO3)nc2[nH]ccc12)S(C)(=O)=O
00207001.cdx,c1cc(Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)nc3[nH]cnc23)c2cc[nH]c2c1
00208001.cdx,c1cc(Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)nc3[nH]cnc23)c2[nH]ccc2c1
"(E)-1-(10-((3-chloro-4- ((3- fluorobenzyl)oxy)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)-4- (dimethylamino)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c21
"(E)-1-(10-((3-chloro-4- (pyridin-2- ylmethoxy)phenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)-4- (dimethylamino)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-(m- tolyloxy)phenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",Cc1cccc(Oc2ccc(Nc3ncnc4ccc5c(c34)OCCN5C(=O)/C=C/CN(C)C)cc2)c1
"(E)-4-(dimethylamino)- 1-(10-((4-(3- chlorophenoxy)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4cccc(Cl)c4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-(3- fluorophenoxy)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4cccc(F)c4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-(2- fluorophenoxy)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4ccccc4F)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-(4- fluorophenoxy)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4ccc(F)cc4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-(4- chlorophenoxy)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4ccc(Cl)cc4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-(2- methoxyphenoxy)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",COc1ccccc1Oc1ccc(Nc2ncnc3ccc4c(c23)OCCN4C(=O)/C=C/CN(C)C)cc1
"(E)-4-(dimethylamino)- 1-(10-((4-(pyridin-2- yloxy)phenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4ccccn4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-(pyridin-3- yloxy)phenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4cccnc4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-(3- methoxyphenoxy)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",COc1cccc(Oc2ccc(Nc3ncnc4ccc5c(c34)OCCN5C(=O)/C=C/CN(C)C)cc2)c1
"(E)-4-(dimethylamino)- 1-(10-((4-(thiazol-2- yloxy)phenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4nccs4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((3-chloro-4- phenoxyphenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4ccccc4)c(Cl)c3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-((4- fluorobenzyl)oxy)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4ccc(F)cc4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-((3- fluorobenzyl)oxy)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4cccc(F)c4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-((3- fluorobenzyl)oxy)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4cccc(C(F)(F)F)c4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-(pyridin-2- ylmethoxy)phenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4ccccn4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-(thiophen-2- ylmethoxy)phenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4cccs4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-(thiazol-2- ylmethoxy)phenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4nccs4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4- (benzylthio)phenyl) amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(SCc4ccccc4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4- (benzylthio)phenyl) amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4cccc(F)c4)c(C(F)(F)F)c3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-((3- fluorobenzyl)oxy)-3- methoxyphenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",COc1cc(Nc2ncnc3ccc4c(c23)OCCN4C(=O)/C=C/CN(C)C)ccc1OCc1cccc(F)c1
"(E)-4-(dimethylamino)- 1-(10-((4-((3- fluorobenzyl)oxy)-3- fluorophenyl)amino)-2,3- dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4cccc(F)c4)c(F)c3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-((4- fluorophenyl)thio)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Sc4ccc(F)cc4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-(2-fluoro-5- methylphenoxy)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",Cc1ccc(F)c(Oc2ccc(Nc3ncnc4ccc5c(c34)OCCN5C(=O)/C=C/CN(C)C)cc2)c1
"(E)-4-(dimethylamino)- 1-(10-((4-(5-chloro-2- fluorophenoxy)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4cc(Cl)ccc4F)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-(2,5- difluorophenoxy)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4cc(F)ccc4F)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-(1-(3- fluorophenyl)ethoxy) phenyl)amino)-2,3-dihydro- 4H-[1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CC(Oc1ccc(Nc2ncnc3ccc4c(c23)OCCN4C(=O)/C=C/CN(C)C)cc1)c1cccc(F)c1
"(E)-4-(dimethylamino)- 1-(10-((4-(1-(pyridin-2- yl)ethoxy)phenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CC(Oc1ccc(Nc2ncnc3ccc4c(c23)OCCN4C(=O)/C=C/CN(C)C)cc1)c1ccccn1
"(E)-4-(dimethylamino)- 1-(10-((4-(pyridin-3- ylmethoxy)phenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4cccnc4)cc3)c21
"(E)-4-(dimethylamino)- 1-(10-((4-(pyridin-4- ylmethoxy)phenyl)amino)- 2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4ccncc4)cc3)c21
"(E)-1-(10-((4-((3- chlorobenzyl)oxy)phenyl) amino)-2,3-dihydro-4H- [1,4]oxazino[2,3- f]quinazolin-4-yl)-4- (dimethylamino)but-2- en-1-one",CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4cccc(Cl)c4)cc3)c21
00266001.cdx,O=C(/C=C/CN1CCCC1)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4ccccc4)cc3)c21
